"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","HESA","40-20","O",6,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","20-0","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","20-40","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","HOAM","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYOC","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Long horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYOC","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Long horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYOC","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Long horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYOC","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Long horned sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus octodecemspinosus","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYSP","20-0","O",2,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYSP","20-40","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","*check with observer,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","*check with observer,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","20-40","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","*check with observer,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","PHGU","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","*check with observer,NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","ULSP","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","ULSP","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","ULSP","20-40","I",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","ULSP","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","un-readable*","0-20","I",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","un-readable*","20-0","O",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","un-readable*","20-40","I",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Norwegian Cove","un-readable*","40-20","O",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ASRU","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ASRU","20-0","O",5,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ASRU","20-40","I",9,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ASRU","40-20","O",12,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CABO","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CABO","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CABO","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CABO","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CAIR","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CAIR","20-0","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CAIR","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","CAIR","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HESA","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HESA","20-0","O",11,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HESA","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HESA","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HOAM","20-0","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HOAM","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","HOAM","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","MYSP","20-0","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","MYSP","20-40","I",7,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","MYSP","40-20","O",5,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","PHGU","20-40","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","PHGU","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ULSP","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ULSP","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ULSP","20-40","I",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,19,"NE Appledore","Broadway & 42nd","ULSP","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Shanny","Plantae","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulvaria","Ulvaria","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ARSU","0-20","I",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ARSU","20-0","O",8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ARSU","20-40","I",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ARSU","40-20","O",41,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ASRU","0-20","I",11,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ASRU","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ASRU","20-40","I",53,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","ASRU","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CABO","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CABO","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CABO","20-40","I",11,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CABO","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CAIR","0-20","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CAIR","20-0","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CAIR","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","CAIR","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HESA","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HESA","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HESA","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HESA","40-20","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HOAM","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HOAM","20-0","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HOAM","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","HOAM","40-20","O",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MESE","0-20","I",4,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MESE","20-0","O",0,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MESE","20-40","I",1,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MESE","40-20","O",0,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MYSP","0-20","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MYSP","20-0","O",4,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
"KEEN ONE","Byrnes",2014,7,21,"NE Appledore","Devil's Dance Floor","MYSP","40-20","O",5,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA,NA"
